indiv,cost,phylo_dist,bloom,shannon,consval,grass_spec_frac,grass_weight_frac
628,1221.403048,79328.52272,25.82774005,20.04852419,59.98328758,0.16,0.138789863
629,1527.17373,41461.43507,27.13706634,24.42929139,71.37239562,0,0
630,745.2000088,80753.02616,18.93902679,19.2761572,71.23933042,0.4,0.445222948
631,1867.2751,61045.86503,24.72652543,19.65566508,85.81267195,0.04,0.007883452
632,1480.050858,51495.7875,27.31591834,23.54727599,69.94941154,0.04,0.006711879
633,599.0847342,87432.69423,24.21503988,11.95689452,44.00582722,0.24,0.531743519
634,2071.202771,61806.78905,28.7592914,23.02431744,65.17442207,0.08,0.096013657
635,1911.271483,55643.69249,27.40925018,23.7573149,68.20923752,0.08,0.093655487
636,2386.455534,55041.6018,26.66428691,22.97976847,80.74522756,0.04,0.05431442
637,1998.953836,69671.35168,28.99617364,21.87703128,63.63548223,0.08,0.091823421
638,801.5996107,81626.97725,19.11059967,18.07616518,73.00923597,0.36,0.425089418
639,1898.611621,90283.47151,24.39551027,15.27087934,63.73017165,0.2,0.210218477
640,1644.734874,66676.03423,23.30956952,17.47665676,87.10140931,0.16,0.129822229
641,289.8279587,80614.17002,21.91450393,13.61655122,48.48720752,0.4,0.744689271
642,1441.897276,48610.68159,26.75588013,24.61472417,72.96941165,0.04,0.038667446
643,313.5877259,84539.84195,22.48337718,12.25592267,45.95861243,0.4,0.746851082
644,1432.820618,60229.81411,26.40528228,24.47764742,66.70830342,0.12,0.116109092
645,913.4945789,86255.52015,19.94176211,12.12545601,81.70898628,0.32,0.422036054
646,766.9550815,84250.29233,22.18669185,7.601291074,82.74686941,0.32,0.551307835
647,555.0154122,87121.38753,24.25125351,12.78286846,40.50209502,0.28,0.57362407
648,1580.659445,64678.81808,27.02542242,21.28487512,69.45208102,0.08,0.094160086
649,1804.347291,66005.85623,28.42349749,22.52379302,64.99660395,0.08,0.110292739
650,2293.28356,71513.15429,29.04186668,22.1803543,64.64778678,0.08,0.086143467
651,1662.228634,42471.84592,27.60491969,24.06050935,69.79201108,0,0
652,1831.926232,65662.54275,27.08739695,22.49978662,72.86346987,0.12,0.061862445
653,719.0303708,87877.74151,24.29316665,11.59135379,30.26511497,0.28,0.407081974
654,2266.563648,52532.45839,26.55014002,24.01430462,78.81431825,0.08,0.052106213
655,1599.344554,52121.825,27.00222843,23.57243054,76.23037167,0.04,0.034773458
656,1295.524643,78716.65448,26.11456738,20.63625299,67.49732789,0.16,0.130786271
657,1674.848078,76075.47312,27.95445343,20.32199286,56.9900397,0.12,0.09224855
658,1741.474376,60879.11029,28.5367345,23.26832217,59.52659561,0.08,0.106265171
659,789.7224891,81006.69632,19.63441362,18.27390267,69.16985281,0.4,0.479622524
660,698.3127351,85694.67065,22.67936409,7.03431174,77.37761268,0.2,0.078892167
661,1490.888125,73551.89212,26.03477155,20.45681451,70.32176493,0.2,0.10508042
662,1149.274518,77157.95958,23.43897597,21.46417042,62.85853929,0.2,0.200260357
663,1811.562427,63600.61809,26.48486624,20.85740265,80.21825799,0.04,0.01471237
664,918.186414,80983.62569,19.77589749,17.16583612,77.19622893,0.36,0.459902037
665,2083.974858,75174.69448,22.89263345,12.63623331,97.35129566,0.12,0.160933579
666,2061.888633,63057.99823,24.65661107,20.13231062,86.5283823,0.12,0.132537482
667,1851.841399,77427.90014,21.71158372,13.48621691,92.19542466,0.2,0.198767605
668,2309.62153,45450.59409,26.788109,23.86952173,83.81776485,0,0
669,750.217304,81384.98438,19.52280561,18.59543728,68.6103214,0.4,0.475132974
670,1089.815716,78766.14143,21.42538571,17.9247437,79.4723229,0.2,0.230921744
671,351.54196,86417.81758,22.37553711,9.150602023,50.48216697,0.36,0.878949068
672,840.6120634,83460.25945,19.91858615,15.83029124,71.39530669,0.36,0.45931268
673,1243.596619,70943.43632,25.40177431,19.40334959,73.44889177,0.12,0.079848028
674,1957.961263,50918.09327,26.83533471,22.62476181,82.26728621,0,0
675,1012.20598,81100.58282,23.62738817,18.42303224,58.58860468,0.24,0.272054206
676,1872.828243,72144.83503,27.4628331,22.50686124,68.19044317,0.08,0.030464405
677,1266.987907,61535.43844,25.80814744,23.73392329,69.3188586,0.08,0.052402346
678,1418.480397,84915.78653,23.00336303,9.227406129,86.66801441,0.2,0.189317514
679,898.1490802,86254.96033,22.5386746,10.93278621,76.82223305,0.28,0.434290086
680,1952.500355,63470.83459,24.79289563,24.05455878,74.56767003,0.12,0.123682257
681,1572.893234,69183.21925,25.90509575,21.65702804,73.64901329,0.12,0.099547658
682,2481.352848,92288.73097,25.76330146,19.27217215,45.68300117,0.2,0.297389898
683,1534.117982,83154.58985,23.04258156,24.96560725,55.48112536,0.32,0.312983957
684,2404.59417,82327.06172,30.01567644,20.45280928,44.02830471,0.16,0.213850455
685,1182.588117,76795.78264,26.66423023,2.577144398,95.66490506,0.2,0.033022591
686,387.4796669,78250.94372,22.40388105,18.3460373,55.32324657,0.44,0.616666514
687,1788.887501,83338.14015,28.48445872,18.07049368,22.11953654,0.24,0.33173649
688,1983.290533,72970.2241,24.17341005,11.05596108,98.42410986,0.12,0.174581684
689,1159.329225,83968.28739,19.16018917,24.71782803,66.14683209,0.32,0.339464299
690,1931.569761,90207.0351,27.69784427,17.29933777,35.673364,0.24,0.273893265
691,2114.531901,90045.11788,26.96152502,19.66485955,32.71873829,0.24,0.305360916
692,1271.154455,85076.2281,18.59886383,24.38758702,67.30698065,0.32,0.343750878
693,1372.955677,70281.47381,25.93019007,6.02123997,96.82750445,0.12,0.019639407
694,1877.664116,62781.97256,26.87508583,13.31456637,87.88736119,0.04,0.006850826
695,1227.457364,80342.66273,26.95890873,3.27358481,94.03678648,0.2,0.078465766
696,1772.63383,88737.33517,27.25668027,18.29208389,25.09171142,0.32,0.402778024
697,475.1851014,79825.05511,22.40388105,19.32852991,51.01502866,0.4,0.518635255
698,431.0644511,80554.01936,22.43251377,18.05475358,53.50462062,0.4,0.57613473
699,2073.703638,85465.24801,29.16443053,16.24748941,39.01309675,0.16,0.189767789
700,1061.943827,87270.78909,20.17915947,22.49358285,58.67730129,0.32,0.404814156
701,1625.850785,57658.49774,24.85541365,15.46061921,87.55400822,0.08,0.106211865
702,1348.536663,76848.51353,26.83580311,3.795457425,92.1593318,0.2,0.03266455
703,1143.441267,85300.47594,20.94665893,22.10977099,66.27729829,0.32,0.389122677
704,1400.417371,76435.73006,27.38337359,4.078565767,91.27913692,0.16,0.02889496
705,1166.051992,75039.30728,26.62212191,4.928016061,95.48784308,0.16,0.046164951
706,2381.106509,78406.48854,26.95890873,5.442227334,94.65180935,0.2,0.057048386
707,2384.042252,85796.17441,29.07216403,16.29680611,30.76734253,0.24,0.342179584
708,586.7107883,79447.58514,22.75863364,20.88772358,56.92841947,0.36,0.456308202
709,2287.415967,83590.47458,29.53797513,21.06501936,42.04162554,0.2,0.24827084
710,2366.462675,78850.45726,29.88733707,19.76381159,43.67316334,0.16,0.216798292
711,2496.00055,84641.66171,28.86143081,20.45155602,47.7585675,0.24,0.29546496
712,1176.747362,80342.66273,26.95890873,2.866320737,94.60633951,0.2,0.044060309
713,689.4232368,79453.68644,22.62104791,18.85304801,61.77350581,0.36,0.456650657
714,2011.262666,42418.72533,26.54766545,17.23452718,88.07635108,0,0
715,1264.32184,84976.68438,20.41494623,24.39952377,70.13094951,0.36,0.382188373
716,938.5991216,81358.19498,21.75020348,22.82864624,52.68479904,0.44,0.433008889
717,2191.990881,82453.81458,29.6710066,20.34441895,42.65859853,0.16,0.188723103
718,1223.316733,88346.02898,18.52338491,23.32211512,62.51506842,0.32,0.374703069
719,1036.904421,83933.38581,19.28792238,24.50494253,59.30723916,0.44,0.460708063
720,1109.013089,85719.07595,21.04309282,19.53711074,66.75654177,0.32,0.370548238
721,686.6088262,77343.17017,20.67292881,21.50445999,64.07024901,0.48,0.57810098
722,2433.628457,90806.11167,26.86161447,18.31744484,46.69813512,0.12,0.179998632
723,1016.900675,85441.80295,22.35978411,22.58739753,60.19678609,0.28,0.348752833
724,1892.321045,89085.78239,28.12644607,17.79434505,37.4145605,0.24,0.269708552
725,1985.906647,88918.36474,27.77714108,18.07888485,29.23607964,0.24,0.277069078
726,1480.252299,68155.21111,26.20593967,7.927652875,92.64434017,0.12,0.0272787
727,993.6857642,78512.06051,23.94584634,19.81327769,65.60095986,0.28,0.418388736
728,974.0978484,81672.80537,24.13320985,18.96189852,57.29535382,0.32,0.454321032
729,1788.196552,70433.42325,26.74375987,9.368017681,89.88489025,0.12,0.03571055
730,1570.646216,73440.0108,25.00331711,11.68163238,93.16845122,0.12,0.161837453
731,893.2851937,86534.0994,21.53120449,22.94083445,61.98344861,0.32,0.390152972
732,797.0898046,83676.31805,19.90017067,23.55959114,59.91959584,0.36,0.423019158
733,972.8002513,78435.61969,26.07238757,9.673716185,73.1241118,0.24,0.518600201
734,1752.525002,75714.23436,25.93541385,7.78129513,95.98951921,0.2,0.044877978
735,1929.062878,74975.40968,24.58762361,11.10881758,97.46083168,0.16,0.182141307
736,957.7584893,86125.18348,17.85477967,23.45063357,60.45090911,0.32,0.375532477
737,771.9994474,83787.50964,19.61413253,23.65849329,60.46458025,0.32,0.363978206
738,2429.405618,83300.44865,29.7513969,19.83988037,40.60032927,0.16,0.222470017
739,614.2576089,81877.24653,23.70312464,17.12423296,59.14103065,0.36,0.54442829
740,2105.858898,89952.66161,27.28940226,18.79604053,31.78529893,0.24,0.331434416
741,1167.481299,81954.39308,24.6998709,23.17713192,52.2190164,0.32,0.385598624
742,1081.27454,84276.7635,21.98326984,18.78225845,75.90834966,0.28,0.334386053
743,2341.176726,91381.98438,25.72521258,18.66856059,43.84400275,0.16,0.212843773
744,755.0663226,81314.32817,22.25728953,18.23109746,66.5267082,0.28,0.391268078
745,568.2946748,81276.25497,22.09809961,21.30598636,48.88499547,0.4,0.451616536
746,1235.388952,76434.72047,22.89379837,23.67789888,64.61942908,0.16,0.183162207
747,2456.722002,91837.71579,26.46003983,20.00235018,50.28511457,0.16,0.24548546
748,522.1620555,81434.30516,23.64271992,17.05058551,49.94952418,0.36,0.529140082
749,735.5873291,80045.74985,23.80129395,18.76713616,60.67899711,0.4,0.479591741
750,946.3744975,80993.54374,21.21127092,21.53820027,70.25660435,0.28,0.327928683
751,2162.137756,87386.89786,28.34616589,17.6836922,26.36129345,0.24,0.377737534
752,2451.188326,79127.7721,26.67352545,6.919843501,94.95701514,0.16,0.045392305
753,1124.650492,86203.93273,18.38264371,24.50919809,58.26879467,0.4,0.416253227
754,660.947906,81466.88515,23.37078858,17.88122843,53.29999871,0.36,0.498302997
755,1251.324147,84828.50501,21.60291706,21.95437691,65.09213685,0.32,0.364387481
756,2474.100006,71714.96363,25.91616613,10.27866193,95.21632608,0.16,0.041053989
757,1753.673815,71471.94529,25.02042171,14.71641322,90.69972283,0.12,0.121303219
758,1310.11611,82477.38456,21.417419,22.82424486,65.96811162,0.28,0.289175871
759,1202.264617,86961.1257,18.58980247,23.48072466,63.4696152,0.36,0.415135409
760,1464.080208,72146.85756,26.30549711,6.306744138,96.10785346,0.16,0.03935747
761,1816.648788,85711.85969,28.07770608,16.51840208,44.71779904,0.24,0.272444969
762,1766.610755,86016.28908,28.14097225,18.27055222,23.4689099,0.24,0.329986348
763,2394.719766,60910.09392,26.94259829,13.59081824,86.28896514,0.08,0.025240257
764,950.093742,85928.12431,19.87286861,24.1711824,60.95884671,0.32,0.361873367
765,1739.093722,85418.83701,28.25514093,20.70648451,44.98028405,0.2,0.173206265
766,821.7402339,80362.76776,22.2227529,22.22434238,49.99675883,0.48,0.507747411
767,855.0126195,83528.64807,19.74597561,23.31437763,63.15876859,0.28,0.329492768
768,1619.783581,67231.54048,26.36332481,10.03933272,91.98727846,0.08,0.025455224
769,2147.92664,90440.9849,27.0702908,18.02297367,38.26038186,0.2,0.344231974
770,2268.691066,78204.16708,27.23636149,5.22350285,94.01378575,0.2,0.066402487
771,544.7263392,80432.32044,23.93201424,18.18117304,49.54332808,0.36,0.426820396
772,1382.537118,81822.52057,25.92719352,8.109050989,93.72711591,0.2,0.282185057
773,1135.481185,76899.24643,21.86086414,21.6298469,70.74865195,0.28,0.300889187
774,1845.504029,87691.09614,28.66014819,17.13256307,27.2496005,0.24,0.244774716
775,503.3705003,79603.6889,24.17781728,18.76533852,54.81976059,0.4,0.528824975
776,1663.653909,68435.45669,27.43964056,10.56399751,83.48865508,0.12,0.051955134
777,1020.993984,80406.16635,25.43313297,14.33016418,59.94577051,0.24,0.413170723
778,1486.401941,89457.26482,25.31349831,20.05162654,50.19223135,0.28,0.426369695
779,1963.955225,86376.74496,28.7481938,17.75931027,26.27008074,0.24,0.258872674
780,557.7732409,81245.26444,23.25125351,19.3475307,57.15250476,0.32,0.445809432
781,1668.020932,85274.6223,28.17889654,15.27853538,51.16299284,0.2,0.252716958
782,2023.614314,89812.52229,27.22475991,16.93596326,37.94485354,0.24,0.286780447
783,1285.531573,82200.90997,21.65258645,24.31877237,54.62305373,0.4,0.377482721
784,1711.963189,85761.12719,22.9915561,22.37305676,59.46007397,0.36,0.428147537
785,860.0455648,83428.31487,25.0707395,17.09182555,52.98570654,0.36,0.511681039
786,1295.201329,87344.81887,26.36444342,18.09745758,40.33508386,0.28,0.343314349
787,1988.25613,89534.23393,27.16868806,18.4461021,23.15670723,0.24,0.25016191
788,1341.473765,82688.49584,22.8291598,24.93156174,57.62687869,0.32,0.313127395
789,2178.520467,83240.99369,29.30847987,20.15306635,43.1929871,0.2,0.229251926
790,1263.510012,83271.12517,25.86522103,8.526708722,72.73150573,0.2,0.283901376
791,1898.565914,88120.7442,26.65841695,18.98477547,32.15898338,0.28,0.43684468
792,1325.099481,88023.81063,23.08490424,21.48046236,62.35221046,0.28,0.371290515
793,889.1035614,81538.77166,25.09975657,18.3504498,52.67562361,0.32,0.489216749
794,2324.606978,68928.13002,26.78654476,12.99746354,86.64756471,0.12,0.126598747
795,2004.47588,82572.73091,28.78628268,20.76691901,41.55520169,0.16,0.181799273
796,1896.338924,42946.24158,26.55441245,17.31371118,87.55100579,0,0
797,1765.205896,74553.42653,26.00674176,12.62196447,83.01602143,0.12,0.270412444
798,2092.733269,86220.554,28.22421993,20.32184776,47.34962758,0.24,0.35095844
799,1889.700656,64142.22021,26.48979301,13.76813028,89.03550412,0.04,0.006277155
800,639.8707597,83053.7612,24.38719644,16.28978557,57.17110204,0.36,0.51298767
801,1498.033234,73553.22588,24.27755761,12.7951236,88.88390971,0.12,0.156130941
802,1682.782208,81813.06679,23.57317122,20.5679744,74.80008866,0.12,0.187365668
803,1613.700238,81928.47067,25.84518957,16.1647701,78.91613421,0.16,0.266205122
804,2292.189697,85830.59035,28.67304566,20.14559863,41.27569349,0.24,0.285480705
805,296.0916695,78588.29266,25.5298232,10.30653719,49.1727586,0.4,0.875105991
806,475.7135852,82039.10833,26.69004154,2.531996747,76.07326037,0.28,0.881929263
807,2192.319403,79965.69527,29.69926793,18.89429786,57.68355292,0.16,0.082228839
808,2240.248591,92137.80424,23.88777032,20.92045846,63.33602853,0.16,0.175397548
809,2200.627244,57063.84554,26.26447733,24.97356347,78.44155241,0.04,0.040006815
810,2392.776993,40136.62338,26.64729052,22.41509599,85.23468151,0,0
811,1575.272985,89165.25074,16.89314287,23.46239976,70.47529827,0.28,0.324584568
812,742.1279261,85636.29858,27.92320668,10.19731774,25.97694424,0.32,0.527727244
813,2300.64645,71021.39534,24.6422983,18.22824473,98.24176938,0.08,0.145891853
814,467.4039267,82460.86009,26.86161441,4.409365754,63.39168133,0.32,0.874298043
815,509.5041981,82168.5487,27.09413092,3.903252539,69.56872989,0.28,0.745554445
816,699.9150844,83256.93983,27.63722974,5.041440041,68.50627923,0.24,0.65005094
817,375.5341361,80690.47448,26.08819445,7.908176185,40.95027893,0.36,0.851666502
818,1586.477227,87831.5242,18.12700254,24.52653122,73.36026612,0.28,0.308784815
819,1894.183022,59722.89208,24.43251377,22.98629596,90.15374982,0.04,0.049239545
820,901.9834733,85157.11503,28.34619818,9.983355949,27.36862978,0.28,0.387199443
821,891.0435774,74757.84438,25.81251295,13.27178271,65.60718587,0.24,0.277458497
822,349.0669355,81985.66402,26.08824181,6.76485678,40.16264003,0.32,0.825699223
823,1782.767032,89221.90064,17.55004607,23.57985652,74.35651271,0.2,0.24366437
824,2323.509105,51817.25095,25.96677365,21.95041775,89.12484319,0.04,0.053570636
825,2418.431905,45167.93098,26.57873164,22.40008411,85.40741574,0,0
826,822.4830299,83149.488,27.74766948,9.728224325,53.20991282,0.32,0.517564387
827,1815.183483,49336.24892,26.53574463,22.67206587,83.01950144,0.04,0.059332449
828,739.7358819,85220.02505,27.85810922,12.46128355,35.7952958,0.32,0.558080526
829,2410.245365,58419.14413,27.53082215,20.14334639,82.3525153,0.04,0.006306314
830,2014.387946,41581.33239,27.15222142,21.35862185,83.66329192,0,0
831,2145.63058,55891.56035,25.38188002,20.64895004,91.87080828,0.04,0.065801887
832,768.3563271,86096.52624,27.96594928,10.49784269,29.32367823,0.28,0.528587588
833,930.248978,82710.88507,28.72458711,9.003129951,37.45556398,0.24,0.419076536
834,2466.396173,71352.85038,25.74237743,17.98051277,90.88242427,0.08,0.148982716
835,2024.904982,48147.94365,27.0805338,19.61744516,84.49890342,0.04,0.011468013
836,1293.163564,80448.3952,28.99166501,11.62764217,47.63801999,0.24,0.291356736
837,1203.301169,76082.40982,28.30063558,14.3910237,63.18909929,0.2,0.293871494
838,858.4068921,81285.52814,27.21064474,5.456241009,77.8887922,0.24,0.4567252
839,1866.854862,72822.8414,23.8310742,24.7160496,81.33946916,0.16,0.181413814
840,488.0515099,83012.71595,27.04509028,7.380573863,51.59749017,0.36,0.794729248
841,1390.557596,89455.14732,19.09810848,22.88184209,67.46534389,0.28,0.313222494
842,1635.88305,78919.03294,29.38940964,15.20871635,57.85044373,0.12,0.070457017
843,1608.827207,87945.11344,19.45128212,22.55024943,77.05721702,0.2,0.269988498
844,753.6882985,85570.94081,28.07378935,10.59219739,31.25072539,0.28,0.499454144
845,527.4555759,82504.45895,26.87679421,6.050542274,60.41999439,0.32,0.613573914
846,446.6233785,83069.74993,26.87679421,5.703806228,45.91041274,0.32,0.784919625
847,1155.093214,83895.79081,28.70090367,10.67362847,33.46446055,0.2,0.311189325
848,1436.330238,88681.67867,18.29170346,23.18236123,74.14648191,0.24,0.293585094
849,2338.513135,50696.29342,27.74293171,20.91058979,81.58111354,0.04,0.007676744
850,977.5230993,82075.93786,26.9809359,14.88374953,46.58019373,0.24,0.384178565
851,929.5159232,85695.89991,27.84610565,12.57066814,32.57704277,0.28,0.388096395
852,2165.056298,62403.12216,27.04401692,18.06623747,84.02116984,0.12,0.018795704
853,2408.522029,67841.95491,25.68476103,19.16846517,92.39351398,0.12,0.150672478
854,636.3197574,84168.52815,26.84438867,3.411958075,71.97403399,0.28,0.792052747
855,2199.038332,91766.53898,21.86780751,20.08499683,68.10299058,0.24,0.233582923
856,2234.906028,44144.69685,26.470737,21.30522097,87.95363804,0,0
857,2072.012456,43037.22846,27.0166617,21.72140621,85.94796474,0,0
858,1981.757076,81427.61135,29.52439915,17.56335152,56.8915856,0.2,0.171720993
859,604.3880546,83593.69825,26.96800405,8.406256109,50.38036383,0.32,0.651025766
860,2112.170703,75679.53198,29.28833118,18.75383433,58.47895357,0.12,0.061586422
861,742.5563801,85076.39744,27.88735243,10.94206923,32.28058819,0.32,0.504912472
862,2132.797625,83615.03419,20.99608897,21.12966444,81.13313228,0.16,0.124309744
863,2040.732677,68607.01558,26.20867814,16.09321532,95.08887725,0.04,0.079237658
864,717.2280297,84902.04623,27.70376209,11.48964911,39.65323524,0.28,0.438274099
865,1334.408084,86270.38567,19.98301006,22.11392389,71.48621623,0.24,0.269686992
866,579.3347305,83873.51408,27.12230276,10.86259108,34.7880552,0.32,0.644788215
867,2297.986486,71000.52526,24.9251859,17.45250384,97.90180814,0.08,0.156989273
868,2442.054549,78248.7909,25.22627111,15.93838518,96.14050222,0.2,0.203864414
869,1805.080616,70657.67636,25.76332826,15.58234514,95.55310089,0.08,0.189308493
870,1762.606283,51329.17809,26.29713146,22.67076807,85.00885133,0.08,0.109411404
871,1967.078551,75000.09888,23.23025071,24.2263764,77.02450599,0.2,0.22789165
872,1910.583901,73531.89216,22.86218716,21.43775788,86.15458245,0.12,0.114173089
873,551.7364891,84602.12614,27.3813753,9.920801995,34.11832596,0.32,0.671350501
874,1904.680202,74127.50042,25.10330904,16.78882353,96.6932316,0.12,0.169885622
875,2430.66396,41114.20608,26.59027206,22.26437267,86.03455951,0,0
876,1453.413776,88394.33218,17.11952095,24.05904489,74.4625556,0.28,0.308280396
877,1217.887389,86738.99751,21.33834131,22.05327567,65.39052697,0.24,0.276812549
878,2250.191462,55464.11306,26.16966843,21.71554458,88.08547949,0.04,0.056719498
879,1271.820722,86592.686,23.62067025,20.37455436,62.25909232,0.28,0.279873272
880,1692.293737,61510.34326,27.58952104,18.45403168,78.56681519,0.08,0.088047422
881,1493.274412,80764.29649,28.21111258,11.861245,71.02580584,0.24,0.271660731
882,1830.547603,66032.04694,26.18221087,16.68177972,90.03712111,0.08,0.169144902
883,624.058475,79831.6035,25.21203827,11.05871161,61.65291349,0.36,0.627030253
884,1842.563201,54485.54484,27.16104047,18.09183686,84.18311028,0,0
885,452.4420679,82821.91577,26.75725914,6.434943347,58.82162373,0.36,0.879003657
886,1796.825448,87387.39965,18.66075116,24.1745091,76.71794275,0.24,0.244264061
887,1251.905887,82002.69327,21.47264788,21.18105704,73.99729215,0.24,0.248875912
888,438.132651,82821.91577,26.75725914,6.157989543,58.19886335,0.36,0.879089868
889,1086.643099,83471.78836,28.5954879,12.72923295,45.53847753,0.24,0.298400163
890,1945.884758,77415.5875,28.30221144,17.44415894,67.10607367,0.16,0.082849407
891,1120.559358,80604.49529,27.62872695,10.52597169,55.29930842,0.28,0.363310583
892,987.3065998,81570.91115,27.326903,9.618768437,59.14008637,0.28,0.38330158
893,1717.907838,75784.16285,24.32252436,22.85936905,76.92591218,0.16,0.162511667
894,2009.091389,78616.27784,24.71450304,17.78639433,93.44506663,0.2,0.166028488
895,2316.103328,77881.79016,24.76931495,18.23760623,93.60436251,0.2,0.135642534
896,1115.134984,85176.86336,18.82418775,23.40914696,74.17163083,0.28,0.331292424
897,596.0692245,85472.40472,26.61342926,8.863752321,45.84519943,0.28,0.583388645
898,1672.183617,89450.40588,18.49477143,23.30287056,71.19115662,0.28,0.288263168
899,2382.63354,78515.45521,23.37086501,20.53854586,87.20029906,0.04,0.032463404
900,494.7568839,82039.10833,26.69004154,3.003538024,76.50489403,0.28,0.839029039
901,1898.157339,64118.69469,26.78237476,21.26550996,80.38556722,0.16,0.152990211
902,1580.472878,87468.39481,21.14636235,23.23185397,77.50230182,0.24,0.243787642
903,1936.847546,66293.9964,26.24255036,20.00025861,88.10232253,0.08,0.143017413
904,1612.866411,89620.05739,19.29874141,23.03538494,68.93631902,0.2,0.242343192
905,1959.521449,57930.69073,27.45768013,19.08044376,82.15639492,0,0
906,2385.287715,64147.00703,25.45131883,19.64385443,91.16417716,0.08,0.076413378
907,1917.459685,64726.30792,26.42640879,17.26159828,85.79942103,0.04,0.007077809
908,732.5387499,84371.07454,28.23835811,9.286387043,48.30523114,0.28,0.467560522
909,1741.941823,82898.09086,24.36301559,20.28703581,73.88368614,0.12,0.163209632
910,2327.626322,65084.04251,25.55774438,19.54152787,91.81830662,0.08,0.141638008
911,573.5687136,84330.30727,27.194337,7.195849077,51.24859248,0.28,0.805283073
912,1496.180192,87756.75861,20.87351823,22.50080569,71.37787543,0.28,0.346986102
913,513.2279065,82039.10833,26.69004154,3.304987821,75.74159393,0.28,0.819642873
914,810.0640538,84503.66955,28.26513998,12.41347277,38.87604786,0.32,0.516675773
915,1703.535725,90979.60247,21.22222202,22.43690344,63.99066961,0.24,0.280750286
916,2496.386925,72232.77023,25.25324197,16.15617102,97.10769958,0.12,0.179532206
917,1413.44223,82300.1452,25.02180984,19.75403116,72.76316832,0.16,0.202811132
918,390.3448293,82320.831,26.52091651,6.653684126,40.508844,0.32,0.824861947
919,847.5221326,85134.98314,28.37980778,9.945438029,38.92532399,0.28,0.401793144
920,1849.421422,50121.65923,25.93224613,22.63211933,87.1195239,0.04,0.048685808
921,1978.936091,83061.97085,29.11641758,15.51092005,56.03825798,0.2,0.194994895
922,1012.461712,83454.5174,25.99684052,14.03231044,54.44225812,0.24,0.329182595
923,1538.807156,90234.87055,22.68607423,20.46321015,59.48124071,0.24,0.266936559
924,1060.194236,86909.53575,21.66531039,22.67245323,64.59211684,0.32,0.388970965
925,2499.466058,79557.18354,26.64100089,11.61485278,83.84914519,0.28,0.304569117
926,1398.130088,89206.71059,17.97931216,22.41316797,76.04366047,0.24,0.252014006
927,1463.75372,88900.78021,19.25217171,23.05994718,77.39228448,0.24,0.237093805
928,1344.936483,88357.36532,17.48728984,23.70628538,75.49600863,0.24,0.275007806
929,2159.556304,61347.68888,26.34630888,21.68446474,85.42600211,0.04,0.00631077
930,667.1295736,84424.39748,28.00081783,12.32515212,37.98689598,0.32,0.524913732
931,1826.06829,72033.28095,25.34278091,18.54626967,94.12051877,0.12,0.153219858
932,1490.822709,73525.79864,28.88997507,16.61033009,66.58533205,0.08,0.050903235
933,1030.082122,85426.85996,25.61913955,17.25904047,59.99732603,0.32,0.312544103
934,640.5268766,84250.46485,27.50032664,11.55442402,30.60990784,0.32,0.586972717
935,1079.227349,87302.37608,26.49258676,11.40742613,50.86527116,0.24,0.198946777
936,1321.4546,88886.70935,17.81965752,22.88760662,74.84461819,0.28,0.292724994
937,769.7831788,85636.29858,27.92320668,10.71793012,26.86727786,0.32,0.515234917
938,1834.75956,85683.73876,21.71954485,19.09720211,80.83990779,0.24,0.140278856
939,2261.39882,57290.90512,26.18181051,20.77189367,85.85528481,0.04,0.066092184
940,688.2908897,81963.62099,27.90517893,7.775996751,49.34533851,0.28,0.444598827
941,2388.006723,40136.62338,26.64729052,22.188085,85.21200449,0,0
942,1574.227187,84576.37928,22.71430933,20.97666606,78.30039224,0.16,0.155488047
943,2254.430854,82932.89031,29.16503666,16.5168268,56.08215606,0.2,0.207030768
944,1617.533669,79204.25738,28.51048533,17.13222294,65.02553698,0.16,0.147855964
945,783.1204983,80440.3419,26.36250699,15.86534883,57.58719179,0.24,0.37319131
946,1658.778898,90460.5644,22.56664146,20.03354592,64.54469365,0.28,0.218551004
947,1042.52714,83278.8977,26.91006675,13.56690808,42.62682767,0.32,0.478588988
948,1516.638983,71923.83982,24.49335751,21.51007749,79.29616259,0.12,0.111749514
949,1065.487214,82047.87073,26.72968752,16.23521798,64.39048858,0.36,0.274765485
950,1064.721519,83718.67214,27.9808066,12.24109682,53.27141656,0.28,0.372739684
951,851.4400053,83625.67551,27.1295636,7.547799328,56.31149562,0.32,0.661404734
952,1860.747934,67108.4093,25.55221021,16.40033368,93.86723619,0.04,0.097618279
953,1133.51195,82744.87195,28.43725235,12.97627929,48.6512011,0.28,0.337977153
954,1504.187526,89148.75639,17.28692331,22.86507623,72.4080709,0.24,0.303763425
955,1798.252984,57344.38754,25.52749381,22.69944288,87.08537551,0.04,0.050825593
956,1485.570833,88800.67972,20.59021045,23.9615497,70.51281043,0.24,0.273900782
957,1812.189428,90687.9603,22.28044079,21.72858253,60.41648362,0.2,0.276375202
958,1321.800549,86016.01524,24.06449616,19.92815366,59.76753723,0.24,0.292615378
959,1386.581329,87164.72923,18.78609888,23.77552355,75.4694098,0.24,0.282557749
960,2001.705245,84825.97722,20.75304587,22.29961816,78.84529034,0.2,0.178782388
961,2033.544576,75278.21633,25.68831632,15.97419447,87.31532651,0.2,0.223999484
